Date,000001.SS SSE Composite Index (China),000300.SS CSI 300 (China),^HSI Hang Seng Index (Hong Kong),^BSESN BSE Sensex (India),^NSEI Nifty 50 (India),^NSEBANK NSE Bank Index (India),KSE Karachi 100 (Pakistan),^JKSE Jakarta Composite Index (Indonesia),VNI VN Index (Vietnam),^KS11 KOSPI (South Korea),^N225 Nikkei 225 (Japan),^SET.BK SET Index (Thailand),^TA125.TA TA-125 (Israel),ADX Abu Dhabi Securities Exchange (Abu Dhabi),^FTSE FTSE 100 (United Kingdom),^FTMC FTSE 250 (United Kingdom),^AEX AEX (Netherlands),^ATX ATX (Austria),^BFX BEL 20 (Belgium),^FCHI CAC 40 (France),^GDAXI DAX (Germany),^ISEQ ISEQ 20 (Ireland),^IBEX IBEX 35 (Spain),^OMX OMX Stockholm 30 (Sweden),^OMXC20 OMX Copenhagen 20 (Denmark),^OMXH25 OMX Helsinki 25 (Finland),^SSMI SMI (Switzerland),^NYA NYSE Composite (United States),^IXIC NASDAQ Composite (United States),^GSPC S&P 500 (United States),^RUT Russell 2000 (United States),^GSPTSE S&P/TSX Composite Index (Canada),^TSX60 S&P/TSX 60 Index (Canada),^MXX S&P/BMV IPC (Mexico),^BVSP Bovespa Index (Brazil),^MERV MERVAL (Argentina),FTWICOLL FTSE Colombia (Colombia),^IPSA IPSA (Chile),IBX50 Bovespa Brazil 50 (Brazil),^EGX30 EGX 30 (Egypt),JALSH FTSE/JSE All Share (South Africa),JTOPI South Africa Top 40 (South Africa),MASI MASI (Morocco),^AXJO S&P/ASX 200 (Australia),CBA.AX Commonwealth Bank of Australia (Australia),BHP.AX BHP Group (Australia),CSL.AX CSL Limited (Australia),WBC.AX Westpac Banking Corporation (Australia),NZ50 NZX 50 (New Zealand),NZCI NZX All (New Zealand)
26/08/05,1171.86,928.26,14982.89,7680.22,2357.05,4042.25,7585.7,1048.87,249.74,1086.55,12439.48,695.89,,,5228.1,7700.5,385.15,3226.2,3205.13,4342.7,4783.8,6644.13,9904.8,833.86,360.59,2101.36,6445.36,7379.9,2120.77,1205.1,648.64,10484.07,587.64,14444.84,27095,1564.76,2011.1,2124.87,3909.23,,15298.7,13809.5,5043.05,4452.5,37.18,15.93,11.77,19.39,3332.97,1045.53
29/08/05,1154.43,917.37,14836.97,7634.43,2337.65,3981.2,7690.6,994.77,253.7,1063.16,12309.83,691.33,709.38,5289.74,,,385.65,3248.38,3206.68,4361.27,4812.24,6666.68,9938.5,841.07,359.72,2100.59,6463.67,7414,2137.65,1212.3,655.32,10558.4,592.96,14327.2,27385,1584,1935.54,2107.53,3955.01,4904.88,15266.4,13790.3,5065.69,4396.8,36.78,15.49,11.6,19.18,3329.26,1031.03
30/08/05,1146.38,914.88,14922.22,7745,2367.75,4046.4,7744.19,1039.82,255.94,1072.61,12453.14,692.86,716.64,5248.91,5255.8,7722.4,386.08,3261.31,3211.24,4356.66,4791.72,6647.73,9922.3,838.33,364.95,2115.67,6473.22,7397.1,2129.76,1208.4,653.76,10573.06,594.64,14008.2,27604,1589.42,1924.74,2086.08,3982.83,4849.04,15300.5,13828.5,5075.12,4438.6,36.93,15.83,11.51,19.36,3351.62,1038.19
31/08/05,1162.8,927.92,14903.55,7805.43,2384.65,4062.6,7796.86,1050.09,254.5,1083.33,12413.6,697.85,715.07,,5296.9,7749.2,389.6,3285.23,3223.98,4399.36,4829.69,6677.28,10008.9,849.51,365.65,2147.61,6517.21,7496.1,2152.09,1220.3,666.51,10668.94,600.4,14243.19,28045,1581.65,1976.05,2086.25,4045.91,4815.46,15414,13949.5,5099.02,4446.8,37.2,15.83,11.42,19.52,3353.11,1039.06
09/01/05,1184.93,944.56,15143.75,7876.15,2405.75,4064.65,7769.21,1039.23,254.95,1106.37,12506.97,710.28,726.1,5248.63,5328.5,7798.5,389.88,3311.13,3228.5,4424.15,4842.94,6694.27,10134.1,851.89,367.83,2164.95,6553.59,7543.9,2147.9,1221.6,668.45,10813.3,608.47,14486.59,27962,1612.94,2015.23,2080.79,4046.42,4907.3,15646.5,14185.6,5098.29,4497.7,37.5,16.19,11.58,19.81,3367.78,1042.88
09/02/05,1188.85,947.87,15221.89,7899.77,2415.8,4089.45,7789.76,,,1115.83,12600,709.97,,,5326.8,7792.3,389.31,3333.95,3221.81,4404.95,4837.81,6743.37,10145,853.67,369.73,2165.79,6532.07,7531.1,2141.07,1218,663.33,10771.88,606.09,14772.7,28319,1592.68,2066.14,2065.33,4077.01,,15766.4,14291.2,5169.2,4473.7,37.15,16.11,11.55,19.72,3379.9,1046.76
09/05/05,1196.22,952.72,15227.83,7925.24,2422.95,4129.35,7849.06,1035.89,255.55,1114.5,12634.88,707.94,733.84,5306.42,5337.8,7788.1,391.46,3314.7,3236.62,4430.09,4909.89,6744.74,10250.9,856.21,370.59,2170.95,6543.4,,,,,,,14857.31,28522,1610.29,2043.05,2046.72,4110.32,5023.25,15685.9,14208.8,5212.03,4455.4,37.28,15.83,11.53,19.95,3373.72,1044.06
09/06/05,1173.32,936.61,15160.78,7946.78,2428.65,4169.1,7807.04,1051.59,257.58,1122.65,12599.43,705.46,732.55,5279.69,5359.2,7795.4,394.15,3307.15,3251.19,4472.55,4968.28,6818.67,10373.2,860.39,372.8,2183.98,6609.75,7619,2166.86,1233.4,674.48,10798.12,606.83,15030.62,28855,1607.41,2032.53,2073.03,4167.03,4990.01,15844.5,14361.6,5184.45,4462,37.42,15.66,11.51,20.07,3362.18,1040.79
09/07/05,1194.31,952.76,15224.57,,,,7804.41,1059.38,259.57,1142.99,12607.59,708.5,729.98,5324.41,5365.9,7850.3,394.3,3329.51,3257.77,4486.19,4988.14,6806.15,10408,863.54,370.35,2195.91,6684.69,7625.2,2172.03,1236.4,677.32,10810.05,607.4,15246.23,,1608.03,2054.02,2092.65,,5064.75,15939.9,14444.3,5115.61,4492,37.54,15.9,11.58,20.22,3366.91,1042.25
09/08/05,1194.41,955.28,15166.17,8052.56,2454.45,4222.05,7884.21,1080.45,260.61,1145.26,12533.89,715.08,729.64,5335.41,5340.8,7806.7,393.92,3335.21,3242.05,4465.94,4992.75,6822.49,10441.2,860.78,368,2187.79,6681.67,7594.6,2166.03,1231.7,673.47,10777.23,603.88,15055.92,28828,1615.58,2023.59,2098.05,4161.74,5091.57,15849.4,14348.2,5084.15,4474.9,37.54,15.49,11.5,20.25,3385.42,1046.27
09/09/05,1189.62,949.07,15165.77,8060.01,2455.45,4314.15,7889.25,1098.46,259.96,1152.5,12692.04,712.78,,,5359.3,7851.1,394.91,3364.54,3249.37,4491.68,5005.93,6808.91,10486.6,868.93,370.02,2200.39,6703.62,7663.8,2175.51,1241.5,678.05,10898.2,611.33,15212.88,29308,1611.47,1992.9,2101.03,4241.58,,15890.2,14373.6,5096.87,4468.1,37.43,15.62,11.58,20.25,3385.99,1046.78
09/12/05,1188.21,949.51,15199.79,8138.42,2484.15,4363.15,7892.52,1105.66,262.18,1158.36,12896.43,712.8,740.63,5324.48,5375.1,7901.4,395.7,3401.54,3261.93,4491.82,4989.98,6780.43,10494.7,869.58,372.05,2212.29,6727.23,7637.5,2182.83,1240.6,680.82,10885.16,610.27,15190.17,29086,1587.4,1928.31,2115.16,4227.09,5058.16,16047.3,14530.2,5126.02,4471.8,37.3,15.62,11.61,20.16,3367.12,1040.53
13/09/05,1207.16,963.77,15070.56,8193.96,2500.35,4408.05,7894.68,1085.74,264.09,1158.12,12901.95,710.31,738.7,5436.8,5338,7833.3,393.3,3389.23,3249.93,4453.41,4901.88,6717.52,10429.8,869.2,372.98,2232.25,6696.38,7578.2,2171.75,1231.2,673.13,10825.2,607.23,15087.29,28873,1589.31,1907.65,2118.79,4176.58,5078.3,15940.2,14419.2,5166.61,4495.1,37.3,15.83,11.85,20.08,3372.87,1041.81
14/09/05,1217.26,970.19,15086.62,8189.48,2492.45,4424.8,7956.5,1058.63,264.03,1170.77,12834.25,717.77,745.32,5338.01,5347.4,7863.1,393.9,3405.57,3266.34,4470.43,4911.17,6721.92,10459.1,873.03,372.71,2233.98,6731.58,7577.3,2149.33,1227.2,666.35,10932.41,612.85,15221.39,29050,1618.1,1958.08,2123.95,4201.12,5075.91,15984.7,14457.8,5177.02,4518.3,37.62,15.93,12.05,20.37,3405.64,1051.64
15/09/05,1217.28,969.6,15041.02,8283.76,2523.95,4452.3,7979.48,1050.91,265.49,1169.59,12986.78,711.2,744.65,5295.72,5383.5,7866.6,394.92,3398.41,3265.48,4479.39,4905.98,6708.98,10475.7,869.44,375.57,2229.14,6752.84,7583.1,2146.15,1227.7,665.42,10966.32,614.31,15428.78,29366,1629.56,1945.93,2111.52,4242.1,5127.29,16148.7,14613.5,5179.18,4513.9,37.54,16.01,11.88,20.25,3415.69,1055.34
16/09/05,1212.95,967.5,14983.2,8380.96,2552.35,4485.15,7934.54,1056.73,268.08,1174.13,12958.68,708.26,,,5407.9,7901.6,398.1,3430.29,3275.74,4509.49,4986.5,6671.65,10532.1,872.43,377.72,2235.37,6810.3,7646.3,2160.35,1237.9,671.98,10990.59,615.37,,29816,1628.13,1940.68,2121.57,4307.32,,16372.9,14843.6,5176.26,4553.6,37.69,16.24,12,20.51,3434.88,1062.09
19/09/05,1220.63,971.14,,8444.84,2567.1,4538,7972.97,1066.59,274.81,,,708.98,739.86,5476.01,5429.7,7930.2,399.16,3420.88,3282.91,4505.68,4926.13,6686.35,10536,872.39,377.06,2250.14,6804.07,7611.9,2145.26,1231,667.02,11024.73,619.08,15656.84,30076,1649.95,1959.06,,4351.41,5080.42,16472.8,14934,5179.25,4551.3,37.55,16.55,11.9,20.38,3423.6,1056.73
20/09/05,1212.62,961.92,15241.86,8500.28,2578,4612,8066.17,1055.59,285.99,1190.93,13148.57,723.16,740.38,5587.77,5416.4,7929.8,401.41,3426.9,3288.75,4531.8,4962.86,6719.35,10583.4,872.68,372.59,2261.35,6835.68,7562.8,2131.33,1221.3,660.63,10903.52,613.75,15563.47,30059,1644.19,1951.7,2146.15,4372.77,5058.62,16359.1,14812.1,5157.13,4580.9,37.81,16.65,12.12,20.6,3407.76,1051.32
21/09/05,1187.99,944.41,15223.62,8487.14,2567.3,4568.15,8187.1,1044.06,276.61,1196.67,13196.57,721.16,735.81,5657.12,5369.7,7849.1,396.48,3399.54,3284.62,4468.06,4875.22,6654.98,10500.3,864.04,372.65,2243.01,6761.02,7515,2106.64,1210.2,649.94,10957.14,617.12,15734.41,30837,1658.95,1950.33,2162.22,4489.71,5103.34,16435.2,14896.8,5148.19,4552.4,37.89,16.16,12.28,20.71,3426.57,1058.07
22/09/05,1159.96,923.27,15179.95,8221.64,2476.5,4420.25,8186,1016.76,280.4,1199.97,13159.36,725.64,727.3,5674.78,5385.7,7837.6,393.61,3387.88,3287.07,4448.15,4849.01,6598.1,10536.6,867.9,370.72,2250.33,6735.75,7519.9,2110.78,1214.6,651.16,10870.75,612.49,15661.13,30678,1652.38,1941.61,2154.16,4452.16,5231.07,16228,14699.9,5125.09,4561.7,37.94,16.56,12.55,20.58,3405.13,1049.8
23/09/05,1151.98,916.15,15143.97,8222.59,2477.75,4397.95,8179.9,1012.85,278.35,1175.88,,725.31,,,5413.6,7867.9,394.33,3379.79,3298.14,4477.2,4882.58,6658.99,10631.2,870.03,371.26,2246.78,6785.53,7518.9,2116.84,1215.3,655.46,10904.31,615.7,15649.33,31294,1658.84,1952.21,2158.25,4498.47,,16140.5,14613.1,5084.68,4562.4,37.89,16.48,12.97,20.42,3407.79,1050.54
26/09/05,1155.04,918.49,15274.31,8478.91,2557.35,4486.45,8217.47,1034.59,277.54,1206.41,13392.63,721.28,729.93,5410.36,5453.1,7895.8,399.37,3377.3,3328.17,4566.92,4998.16,6725.27,10724.9,882.83,369.86,2254.33,6852.18,7556.4,2121.46,1215.6,660.2,11005.47,621.11,15765.53,31141,1663.38,1964.92,2160.28,4481.81,5414.88,16392.8,14877.6,5128.57,4618.9,38.24,16.91,13.25,20.67,3412.57,1046.07
27/09/05,1133.24,904.21,15189.88,8525.52,2574.85,4549.5,8195.28,1037.63,276.49,1209.63,13310.04,724.24,741.71,5452.61,5447.3,7891.9,398.13,3387.1,3320.74,4546.8,4965.88,6722.34,10678.5,882.76,369.22,2249.66,6852.01,7548.6,2116.42,1215.7,659.17,11067.17,626.19,15801.81,30875,1668.49,1908.12,2146.37,4467.12,5518.7,16453,14938.8,5125.78,4629.2,38.39,17.02,13.13,20.82,3431.93,1051.21
28/09/05,1131.77,903.72,15221.46,8606.03,2598.05,4604.05,8196.33,1027.89,275.63,1228.57,13435.91,723.2,749.2,5510.14,5494.8,7935.6,401.99,3423.08,3343.65,4599.63,5048.74,6784,10801.7,890.36,371.42,2246.26,6904.84,7575.1,2115.4,1216.9,656.04,11042.26,622.39,15869.33,31317,1687.78,1948.96,2138.37,4522.58,5475.87,16638.4,15137.1,5120.62,4627.6,38.32,16.87,12.92,20.93,3449.41,1056.13
29/09/05,1155.48,915.98,15431.25,8650.17,2611.2,4600.05,8151.51,1048.3,275.95,1231.22,13617.24,722.83,753.59,5470.95,5478.2,7925.1,400.41,3423.85,3324.57,4578.86,5021.17,6781.07,10780.6,890.99,371.18,2250.22,6860.37,7632.5,2141.22,1227.7,665.03,11018.5,619.95,15841.84,31209,1709.89,1965.88,2140.14,4493.59,5476.78,16668.5,15163.8,5111.09,4671.7,38.54,17.39,13.05,21.05,3444.73,1053.26
30/09/05,1155.61,917.39,15428.52,8634.48,2601.4,4622.1,8225.66,1079.28,289.33,1221.01,13574.3,723.23,,,5477.7,7951.1,402.99,3457.45,3328.8,4600.02,5044.12,6839.09,10813.9,896.29,370.6,2263.41,6898.88,7633,2151.69,1228.8,667.8,11011.83,620.04,16120.08,31584,1694.83,1999.08,2152.82,4537.9,,16875.7,15363.6,5111.39,4641.2,38.2,17.21,12.8,20.86,3452.79,1057.06
10/10/05,1138.95,907.32,14898.77,8483.86,2566.85,4370.8,8520.82,1102.78,292.11,1227.18,,707.05,765.55,5425.65,5374.5,7769.3,398.27,3349.71,3331.62,4536.22,5022.79,6791.71,10800.6,892.06,369.42,2207.88,6950.86,7385.6,2078.92,1187.3,637.97,,,15466.41,30277,,1908.42,,4285.82,5495.31,16132.23,14635.83,5147.35,4469.1,37.21,16.03,13.15,20.29,3414.04,1046.6
10/11/05,1157.19,919.72,,8540.56,2589.55,4489.4,8622.93,1105.63,291.34,1244.27,13556.71,709.13,764.17,5452.22,5380.7,7808.4,397.9,3351.5,3338.18,4549.68,5032.46,6785.97,10810.2,892.51,370.75,2211.01,6965.67,7380.8,2061.09,1184.9,630.08,10620.5,597.36,15445.37,30614,1643.96,1920.37,2163.85,4346.35,5531.02,16303.9,14803.44,5168.48,4428.8,36.8,15.73,13.13,20.23,3404.85,1044.53
10/12/05,1161.85,923.49,14575.02,,,,8792.07,1102.98,292.35,1217.06,13463.74,709.2,,5398.53,5342.2,7756.3,393.7,3349.97,3329.11,4515.05,4981.77,6745.26,10721.8,882.77,366.62,2197.58,6918.97,7322.7,2037.47,1177.7,621.57,10493.11,590.13,15103.16,,1604.56,1959.25,2142.09,,5654.97,16332.45,14829.25,5185.98,4468.2,37.25,16.11,12.48,20.45,3417.99,1050.99
13/10/05,1152.61,916.5,14621.83,8376.9,2537.3,4390.7,8762.14,1090.54,298.74,1193.44,13449.24,704.32,,5444.18,5265.2,7622.4,391.37,3242.16,3300.46,4470.13,4950.07,6667.32,10567.1,873.94,357.63,2150.3,6868.11,7293.1,2047.22,1176.8,623.28,10429.71,587.41,14924.73,29880,1586.09,2000.34,2132.07,4217.5,5684.55,15935.3,14444.26,5194.26,4431,37.2,15.83,12.44,20.36,3362.96,1033.76
14/10/05,1139.55,904.83,14485.88,8201.73,2484.4,4274.85,8860.9,1096.7,304.1,1190.17,13420.54,700.02,,,5275,7626.8,394.31,3201.62,3309.26,4482.13,4975.56,6643.3,10629.3,876.33,356.52,2142.11,6871.17,7362.6,2064.83,1186.6,633.15,10488.77,591.35,14892.88,29770,1603.71,2010.44,2131.97,4204.28,,15661.79,14183.98,5211.18,4406.1,37.3,15.45,12.38,20.09,3351.62,1028.45
17/10/05,1131.38,897.62,14541.35,8202.62,2485.15,4271.6,8900.9,1090.09,310.2,1176.36,13400.29,696.28,,5495.92,5286.5,7626.1,394.31,3226.72,3291.96,4489.21,4978.83,6631.91,10629.5,872.89,359.7,2144.58,6883.42,7370.8,2070.3,1190.1,633.37,10553.44,594.56,15282.73,30242,1613.68,2010.44,2137.17,4301.15,5670,15926.6,14435.61,5229.36,4425.3,37.55,15.51,12.88,20.47,3358.61,1028.64
18/10/05,1141.2,902.37,14597.4,8122.25,2468.2,4233.45,8669.39,1095.87,307.09,1186.22,13352.24,695.18,,5512.28,5263.9,7606.5,393.92,3220.21,3289.45,4461.14,4947.18,6605.71,10529.9,870.06,356.5,2145.24,6946,7277.9,2056,1178.1,625.36,10345.09,582.04,15084.84,29068,1589.97,2020.35,2131.61,4138.16,5613.02,15827.31,14328.16,5249.13,4459.3,37.87,16.05,12.79,20.33,3346.85,1024.67
19/10/05,1134.61,898.74,14372.76,7971.06,2412.45,4152.9,8872.96,1075.91,306.46,1153.13,13129.49,684.07,736.4,5514.78,5167.8,7421.5,387.06,3155,3238.75,4375.09,4845.98,6473.8,10402.5,856.5,346.95,2091.98,6820.43,7363.1,2091.24,1195.8,638.28,10425.78,588.87,15111.95,29297,1601.59,2030.89,2125.46,4127.9,5488.42,15539.6,14050.71,5238.09,4377.2,37.28,15.51,12.67,20.12,3301.48,1011.02
20/10/05,1135.95,899.91,14408.94,7935.12,2395.45,4077.95,8557.95,1075.4,307.05,1162.23,13190.46,681.92,751.65,5510.94,5164.1,7486.6,389.06,3153.98,3255.48,4390.66,4864.25,6487.73,10382.3,858.7,348.31,2079.29,6885.4,7234.1,2068.11,1177.8,627.54,10190.73,575.14,14821.1,28344,1572.69,2056.03,2098.84,4014.58,5578.74,15834.22,14338.16,5219.58,4380.1,37.5,15.48,12.53,20.18,3288.97,1005.91
21/10/05,1141.32,904.41,14487.85,8068.95,2443.75,4132.15,8290.32,1075.96,306.72,1183.48,13199.95,686.21,,,5142.1,7450.1,386.08,3138.35,3239.14,4366.52,4838.4,6388.23,10368.8,854.6,343.04,2051.81,6851.61,7254.5,2082.21,1179.6,632.73,10290.87,580.42,14903.36,29176,1593.11,2043.54,2100.32,4136.42,,15616.02,14107.89,5205.47,4364.3,37.69,15.49,12.48,20.27,3240.89,991.2
24/10/05,1141.17,906.65,14402.35,7920.8,2394.85,4049.15,8408.62,1073.08,306.9,1184.6,13106.18,,,5452.3,5207.6,7550.3,389.73,3166.27,3266.08,4421.97,4901.79,6478.75,10534.5,863.5,351.49,2095.4,6911.78,7374.5,2115.83,1199.4,646.6,10360.79,585.36,15356.32,29835,1623.16,2054.62,2118.65,4271.8,5518.29,16005.74,14501.77,5208.57,4357.2,37.85,15.29,12.48,20.18,,
25/10/05,1121.92,894.27,14424.88,7991.74,2418.2,4120.9,8316.21,1062.17,305.11,1181.28,13280.62,676.84,,5443.68,5182.1,7535.6,388.68,3195.2,3265.17,4396.99,4872.97,6533.02,10476.6,870.78,352.03,2096.79,6939.72,7361.8,2109.45,1196.5,642.73,10363.74,584.51,15367.87,29498,1577.02,2058.22,2094.21,4215.02,5456.59,16100.26,14602.51,5217.45,4390.8,38.04,15.54,12.38,19.99,3267.97,999.9
26/10/05,1097.16,875.82,14458.14,7974.69,2408.5,4128.55,8235.12,1062.17,300.53,1179,13395.02,685.04,760.21,5444.27,5227.8,7633.4,390.71,,3265.22,4412.7,4900.79,6549.06,10473.4,872.91,353.39,2116.42,6972.35,7334.8,2100.05,1191.4,638.41,10283.66,579.1,15666.22,29730,1609.78,2042.14,2104.42,4254.95,5490.67,16442.68,14935.87,5213.69,4443.4,38.25,15.79,12.5,20.27,3294.32,1008.03
27/10/05,1097.78,875.85,14381.06,7798.49,2352.9,3944.2,8319.29,1063.7,300.98,1166.36,13417.08,685.29,753.86,5444.71,5182.8,7534.9,386.09,3190.78,3233.4,4336.41,4806.05,6453.53,10328.6,862.86,348.7,2090.4,6919.6,7263.3,2063.81,1178.9,624.03,10245.45,577.7,15437.63,29133,1577.67,2030.61,2073.3,4165.61,5457.65,16249.06,14744.75,5236.24,4433,38.33,15.85,12.37,20.17,3286.96,1004.51
28/10/05,1080.87,867.73,14215.83,7685.64,2316.05,3876.55,,1058.26,305.38,1140.72,13346.54,682.25,,,5213.4,7500.8,385.95,3202.4,3224.31,4326.71,4825.64,6464.76,10339.5,862.66,350.05,2090.8,6874.9,7369.6,2089.88,1198.4,635.33,10312.3,581.3,15579.68,29318,1602.63,2049.5,2056.94,4196.34,,16237.19,14742.11,5243.18,4383,38.29,15.55,12.23,20.15,3270.75,1000.08
31/10/05,1092.82,876.28,14386.37,7892.32,2370.95,4003.85,8247.37,1066.22,307.4,1158.11,13606.5,682.62,765.37,5518.63,5317.3,7711.1,394.16,3298.74,3264.26,4436.45,4929.07,6576.23,10493.8,882.63,356.82,2142.77,7036.65,7433.1,2120.3,1207,646.61,10383.32,585.55,15759.73,30194,1608.86,2086.03,2072.64,4335,5622.07,16433.1,14946.05,5278.51,4459.7,38.67,16.05,12.5,20.51,3293.16,1006.93
11/01/05,1089.95,872.87,14572.26,7944.1,2386.75,4025.25,,1064.95,310.51,1188.95,13867.86,693.27,766.06,5584.58,5344.3,7777.1,394.62,,3270.43,4434.75,4922.55,6646.18,10427.2,885.81,362.81,2142.81,7100.63,7425.2,2114.05,1202.8,643.02,10390.75,585.68,15922.52,30900,1621.48,2136.53,,4428.31,5737.07,16558.07,15075.65,5334.61,4474.7,39.04,16.16,12.98,20.35,3297.15,1008.27
11/02/05,1104.79,882.48,14597.48,8072.75,2419.05,4014.65,8436.62,,315.56,1208.38,13894.78,699.88,766.26,,5358.6,7873.3,397.12,3315.04,3277.22,4429.65,4954.83,6686.5,10424.5,888.65,361,2144.92,7117.39,7509.8,2144.31,1214.8,657.05,10585.65,597.13,15896.48,,1638.95,2181.61,2095.63,,,16566.94,15060.03,5371.13,4456.3,39.12,16.01,13,20.28,3285.59,1004.33
11/03/05,1095.27,874.58,14601.59,,,,,,322.52,1217.97,,704.79,773.62,,5431.9,7966.1,399.91,3333.92,3305.76,4502.02,5011,6730.98,10476.9,898.24,365.91,2154.62,7211.05,7534.8,2160.22,1219.9,658.77,10672.58,601.71,15798.04,31100,1683.53,2215.35,2075.54,4464.01,,16967.22,15445.09,5395.02,4513.7,39.62,16.46,13,20.91,3323.44,1015.7
11/04/05,1100.05,878.36,14585.79,,,,,,321.15,1221.98,14075.96,706.23,,,5423.6,7947.6,399.53,3354.73,3305.89,4498.7,4995.24,6670.93,10412.3,896.62,365.12,2169.77,7204.98,7507.6,2169.43,1220.1,658.16,10674.83,602.12,15900.53,30888,1672.01,2227.49,2036,4401.69,,16881.88,15360.87,,4519.5,39.59,16.51,13.17,21.02,3325.66,1017.25
11/07/05,1100.65,877.28,14365.79,8206.83,2461.6,4032.8,8661.46,,322.59,1218.47,14061.6,700.75,774.57,5639.64,5460.8,8010.9,401.14,3362.05,3329.81,4503.65,5024.2,6702.17,10420.9,901.61,366.74,2157.77,7253.67,7519.4,2178.24,1222.8,661.24,10681.18,602.36,15944.15,30952,1646.92,2227.49,1998.11,4415.82,5966.64,17057.84,15530.16,5424.54,4512.5,39.52,16.31,13.15,21.16,3316.45,1015.31
11/08/05,1110.15,881.52,14403.2,8317.8,2492.65,4076.95,8690.97,,321.35,1226.71,14036.73,695.6,771.28,5681.66,5460.9,8008.7,402.8,3346.38,3336.58,4503.62,5008.83,6720.55,10440.2,899.28,365.47,2153.37,7257.48,7489.7,2172.07,1218.6,656.23,10616.22,598.73,15930.71,30971,1615.59,2253.17,1985.71,4438.12,6055,16789.35,15248.54,5445.37,4554.5,40.17,16.51,13.17,21.42,3324.19,1015.45
11/09/05,1108.15,879.25,14597.55,8308.78,2489.1,4094.7,,1052.82,320.56,1227.59,14072.2,696.85,781.6,5748.6,5439.8,7989.2,403.89,3326.41,3337.33,4480.23,5011.38,6726.2,10456.3,900.97,365.7,2163.73,7238.48,7501,2175.81,1220.7,659.83,10656.54,601.3,15981.18,30666,1592.43,2298.6,2014.7,4411.4,6039.6,16818.89,15281.09,5407.15,4526.1,40.31,16.27,13.14,21.37,3302,1008.86
11/10/05,1088.3,862.97,14633.33,8308.93,2500.7,4081.4,8792.22,1043.7,319.13,1234.43,14080.88,694.44,773.27,5752.29,5423.5,8005,406.3,3331.97,3362.26,4479.5,5015.55,6743.79,10438.4,900.64,363.67,2169.66,7243.14,7530.1,2196.68,1231,664.93,10565.26,595.86,16153.08,30725,1581.28,2333.53,2013.99,4376.09,5978.73,16999.57,15466.12,5392.12,4543.7,40.13,16.33,13.17,21.8,3281.56,1002.4
11/11/05,1090.19,864.79,14740.6,8471.04,2548.65,4165.3,8793.93,1028.98,317.73,1256.12,14155.06,690.45,,,5465.1,8043.9,410.82,3341.74,3390.54,4536.49,5090.75,6785.84,10510.3,914.1,362.99,2188.61,7351.32,7561.4,2202.47,1234.7,666.66,10669.4,602.67,16137.07,30511,1592.51,2370.24,2023.76,4340.72,,17107.54,15572.9,5404.44,4574.3,40.78,16.34,13.14,22.19,3269.44,998.89
14/11/05,1088.65,862.15,14629.49,8494.29,2558.7,4259.7,8835.26,1017.73,317.83,1257.63,14116.04,683.41,762.83,5664.75,5470,8089.2,412.03,3352.39,3388.46,4548.45,5092.43,6790.77,10504.6,914.3,366.19,2192.25,7313.01,7549.2,2200.95,1233.8,663.93,10684.72,603.23,16293.53,30219,1594.94,2370.24,2015.97,4337.67,5742.61,17394.38,15862.86,5471.23,4608.4,40.93,16.71,13.17,22.07,3284.44,1003.25
15/11/05,1087.51,856.63,14627.41,,,,8889.75,1022.08,317.06,1253.86,14091.77,681.58,758.33,5744.28,5439.6,8097,412.61,3350.05,3387.61,4543.15,5110.61,6790.29,10456.3,911.53,365.14,2165.28,7322.72,7509.4,2186.74,1229,656.23,10628.9,600.31,16193.58,,1572.84,2339.69,2002,,5792.23,17294.72,15756.95,5501.95,4603.2,41.37,16.65,13.13,22.28,3311.65,1011.55
16/11/05,1095.89,863.12,14650.54,8595.92,2582.75,4318.85,8895.68,1025.83,315.9,1267.16,14170.87,675.31,753.33,5724.07,5430,8061.2,410.77,3349.31,3363.72,4512.13,5081.46,6768.96,10391.7,912.46,365.48,2156.2,7268.5,7519,2187.93,1231.2,654.64,10727.04,605.52,16310.68,30482,1584.58,2358.62,2032.18,4398.51,5761.81,17127.19,15582.05,,4621.1,41.75,16.57,13.07,22.62,3334.76,1018.69
17/11/05,1095.31,862.66,14787.98,8649.52,2603.95,4380.35,8864.04,1033.28,313.91,1269.35,14411.79,672.63,765.53,5689.4,5460,8102.8,413.24,3392.85,3363.61,4523.18,5099.72,6749.89,10445.2,914.41,368.15,2171.58,7329.93,7601.1,2220.46,1242.8,667.14,10733.08,605.25,16455.39,31087,1600.84,2390.21,2071.51,4483.31,5725.12,17288.02,15745.54,,4629.1,41.48,16.55,13.08,21.98,3324.62,1016.71
18/11/05,1117,882.24,14883.32,8686.65,2620.05,4346.1,8933.51,1054.98,312.5,1272.25,14623.12,676.41,,,5498.9,8183.9,416.24,3401.63,3370.66,4556.23,5123.5,6806.6,10527.1,918.98,370.41,2171.01,7431.38,7634.6,2227.07,1248.3,672.22,10722.1,604.39,16545.44,31102,1603.75,2415.66,2083.46,4482.64,,17468.97,15924.39,,4671.1,41.77,16.9,13.43,21.99,3326.02,1017.02
